order_id,account_id,bank_to,account_to,amount,k_symbol
33971,3085,6,41444516,907.00,0
33972,3086,3,59381639,5022.00,3
33973,3087,11,48730450,845.00,3
33974,3087,6,59350305,395.00,0
33975,3087,3,32416212,693.00,2
33976,3088,4,76251017,5866.00,3
33977,3090,10,1940066,4225.20,1
33978,3090,3,47624367,6829.00,3
33979,3090,12,75680291,722.00,0
33980,3090,0,18386042,640.00,2
33981,3091,3,49400448,4922.00,3
33982,3091,8,20404392,3387.00,0
33983,3092,2,57711619,2311.00,3
33984,3093,1,40338969,4238.00,3
33985,3094,6,54152226,5421.00,3
33986,3094,11,36868620,10.00,0
33987,3094,4,79572272,21.00,2
33988,3094,4,4935080,17.00,0
33994,3096,1,81572884,6446.00,3
33995,3096,5,64655774,65.00,0
33996,3096,2,74155062,8.00,2
33997,3096,5,85654091,1619.00,0
33998,3097,2,18871748,403.00,3
33999,3097,9,70961040,2119.00,0
34000,3098,11,95756363,4605.00,3
34001,3099,7,30212110,3205.00,3
34002,3100,0,66114073,222.00,3
34003,3100,1,8754432,6275.00,0
34004,3101,2,52626574,1938.00,3
34005,3102,9,24365711,6722.00,3
34006,3103,3,71421909,9388.00,3
34007,3103,2,57580989,776.00,0
34008,3103,0,37620896,4244.00,2
34009,3104,7,58133125,2004.00,3
34010,3105,9,35257673,2145.00,3
34011,3107,2,71699601,2642.00,3
34012,3108,10,40014571,1560.00,3
34013,3108,10,61451268,482.00,0
34014,3111,2,58687466,3641.00,3
34015,3112,4,66820907,2567.30,4
34016,3112,7,66618603,1468.00,3
34017,3112,5,83437150,1584.00,0
34018,3113,1,35737115,8001.00,3
34019,3113,11,14441299,4043.00,0
34020,3113,9,47521537,367.00,2
34021,3113,3,11477154,355.00,0
34022,3115,10,94811379,5353.30,4
34023,3115,4,68203913,14723.00,3
34024,3116,1,74016618,9037.00,3
34025,3117,7,41120845,3570.00,3
34026,3118,3,73266708,8886.00,3
34027,3119,0,77515130,1144.00,3
34028,3119,6,30850821,84.00,0
34029,3119,6,80588805,884.00,2
34030,3120,1,21733200,2904.00,3
34031,3121,1,63130450,2902.00,3
34032,3122,0,14967674,4944.00,3
34035,3124,5,29770392,3649.00,3
34036,3124,9,56739848,811.00,0
34037,3124,9,274038,876.00,2
34038,3125,1,77198278,4245.00,3
34039,3126,8,39072895,3992.00,3
34040,3127,12,63558506,7334.00,3
34041,3129,3,18722367,2707.00,3
34042,3130,9,47109222,1546.00,3
34043,3131,3,1389563,9131.00,3
34044,3132,9,49754077,3520.00,3
34045,3132,7,96756225,855.00,0
34046,3132,7,68989574,13.00,2
34047,3133,4,62989395,3191.00,3
34048,3133,9,98308729,6327.00,0
34049,3134,11,32364529,3268.00,3
34050,3135,1,78418945,6814.00,3
34051,3136,1,66834139,2655.00,3
34052,3136,10,29040438,3489.00,0
34053,3137,9,85610150,4226.50,4
34054,3140,7,56121855,2376.00,3
34055,3140,11,26200568,1978.00,0
34056,3141,7,82784348,1087.00,1
34057,3141,8,83041977,9905.00,3
34058,3142,6,52314406,1974.00,3
34059,3142,11,91892325,1254.00,3
34060,3143,4,86599880,4474.00,3
34061,3143,7,92271554,5454.00,4
34062,3144,5,24305564,3786.00,3
34063,3145,9,71322232,2527.00,3
34064,3146,7,91693257,2122.00,3
34065,3147,9,93076461,7729.00,3
34066,3147,6,78769749,28.00,0
34067,3147,1,85648721,33.00,2
34068,3147,0,80525493,37.00,0
34069,3148,9,29701394,2478.00,3
34072,3151,4,53186309,363.00,3
34073,3151,2,48056763,4081.00,0
34074,3152,5,22302586,6339.00,3
34075,3153,11,47472262,3175.00,3
34076,3153,7,43252468,2001.00,0
34077,3154,11,76435845,3609.00,3
34078,3154,5,5445003,515.00,0
34079,3155,5,66843986,8704.00,3
34080,3156,5,10083705,1087.00,1
34081,3157,2,12642550,694.00,3
34082,3157,12,78150850,1740.00,3
34083,3158,10,24583161,2100.00,3
34087,3160,4,5269879,8364.00,3
34088,3161,1,21771204,2501.00,4
34089,3162,4,32623553,9350.00,3
34090,3163,11,2153873,2221.70,1
34091,3163,6,79781448,2350.00,3
34092,3163,7,11820799,6514.00,0
34093,3163,10,83438044,1620.00,2
34094,3164,10,53459769,2971.00,3
34095,3164,11,37334716,433.00,3
34098,3166,10,16657728,3702.80,4
34099,3168,12,85804390,3292.00,3
34100,3169,12,57548916,836.00,3
34101,3169,7,67546647,6674.00,0
34102,3170,1,79496711,4187.00,3
34103,3171,8,49371123,3102.00,3
34104,3172,9,38317006,1899.00,3
34105,3172,2,26548195,43.00,0
34106,3173,2,9030479,2189.00,3
34107,3173,4,2587175,634.00,3
34108,3174,4,69832593,2859.00,3
34109,3175,0,73805624,3280.00,3
34110,3176,11,84174042,2464.00,3
34111,3178,2,10611677,1665.00,3
34112,3178,7,35352593,287.00,0
34113,3179,9,29653591,2556.00,3
34114,3179,11,81993627,1015.00,0
34115,3180,2,50436025,1210.00,3
34116,3180,1,25152552,1954.00,0
34117,3182,0,83704822,6455.00,3
34118,3183,8,52212673,3024.00,3
34119,3184,7,29959482,3410.00,3
34120,3185,0,90867876,6404.00,3
34121,3185,9,46145159,2041.00,0
34122,3186,5,13502067,7456.00,3
34123,3188,0,82353186,7623.00,3
34124,3189,11,75490885,3702.80,4
34125,3190,9,96924554,3085.00,3
34126,3191,9,18965119,2774.00,3
34127,3191,9,47511076,3606.00,0
34128,3192,3,66663372,1272.00,3
34129,3192,0,36690706,2518.00,0
34130,3193,3,24848491,9641.00,3
34131,3194,7,46890920,7584.00,3
34132,3195,5,48782503,1599.00,3
34133,3195,8,58903491,1253.00,0
34134,3195,11,79532688,218.00,2
34135,3196,8,20193255,2389.00,3
34136,3197,8,34224891,2008.00,3
34140,3199,8,90896355,1571.00,3
34141,3199,11,75887262,2164.00,0
34142,3201,12,11025113,3352.00,3
34143,3201,0,88160776,2898.00,0
34144,3202,9,94148736,1613.00,3
34145,3202,1,62389814,908.00,3
34146,3203,12,15327358,2111.00,3
34147,3205,11,31185347,1564.00,3
34148,3206,2,56025850,2434.00,3
34149,3206,12,59108871,677.00,0
34152,3209,8,59829372,5659.00,3
34153,3210,11,29783749,7388.00,3
34154,3211,11,11110592,2012.00,3
34155,3212,5,87521946,2112.00,3
34156,3212,6,77462422,68.00,0
34157,3212,12,17035544,95.00,2
34158,3212,8,12530750,47.00,0
34159,3213,0,80640691,1483.00,3
34160,3213,3,67793083,562.00,0
34161,3214,2,20723015,2679.00,3
34164,3216,12,22704035,1951.30,1
34165,3216,8,76364105,2712.00,3
34166,3216,5,29463476,6634.00,0
34167,3217,6,98874544,1951.30,1
34168,3217,3,66272967,8196.00,3
34169,3218,0,79115420,1449.00,3
34170,3218,10,42386043,667.00,0
34171,3219,1,53001368,8811.00,3
34172,3220,5,21290225,1882.00,1
34173,3221,9,23888492,148.00,3
34174,3221,7,83177405,2038.00,3
34175,3222,10,18331057,674.00,3
34176,3222,9,34597045,859.00,0
34177,3222,2,51901710,590.00,2
34178,3224,4,12458819,2583.00,3
34179,3224,11,54968285,1375.00,3
34180,3225,1,58175218,8030.00,3
34181,3226,1,54645806,450.00,3
34182,3226,10,33583200,2348.00,0
34183,3227,4,27954143,2743.00,3
34184,3227,4,5033845,1662.00,0
34185,3227,5,1780486,4742.00,2
34186,3227,10,62453669,1721.00,1
34187,3228,1,86360150,3847.00,3
34188,3229,8,63988697,3252.20,4
34189,3229,12,97103529,6828.00,3
34190,3229,11,5108792,6411.00,0
34191,3230,12,9279585,2144.00,4
34192,3231,10,8378410,2636.00,3
34193,3232,4,7032335,2413.00,3
34194,3233,3,33019089,9044.00,3
34195,3234,10,99641459,2659.00,3
34196,3235,2,74219459,6149.00,3
34197,3236,3,61162030,350.00,3
34198,3236,5,52487677,2038.00,3
34199,3237,8,85631554,9095.00,3
34200,3238,2,11093372,8109.00,3
34201,3238,9,45814847,793.00,0
34202,3239,8,42712515,8838.00,3
34203,3240,11,70950943,1951.30,1
34204,3240,10,58338659,5110.00,3
34205,3240,12,77722441,21.00,0
34206,3240,7,47667419,298.00,2
34207,3241,12,69585042,3034.00,3
34208,3242,6,17684483,5838.00,3
34209,3242,10,96171485,1551.00,4
34210,3243,7,9595072,3886.00,3
34211,3244,0,53532010,1858.00,3
34212,3244,2,55354916,219.00,0
34213,3245,11,34591257,3878.00,3
34214,3246,7,1907498,4621.00,3
34215,3247,6,78002387,974.00,3
34216,3247,4,72730910,3032.00,0
34217,3248,0,45627826,2793.00,3
34218,3248,3,9478331,466.00,3
34219,3249,12,65147852,8197.00,3
34220,3249,3,63599234,5677.00,4
34221,3250,8,95726948,1880.00,3
34222,3251,3,12013626,2021.00,3
34223,3252,12,22094863,1406.00,3
34224,3252,4,76135319,483.00,0
34225,3252,11,6552386,155.00,2
34226,3253,3,16544443,1951.30,1
34227,3254,8,69699191,5119.00,3
34228,3256,2,87682252,2232.00,3
34229,3256,11,73508322,4490.00,0
34231,3258,4,40508979,1646.00,1
34232,3258,4,52715402,8565.00,3
34233,3258,3,98635321,213.00,0
34234,3259,7,14523250,912.00,3
34235,3259,12,45163714,1350.00,0
34236,3260,0,89460461,8462.00,3
34237,3260,6,83334749,40.00,0
34238,3261,11,93776452,3647.00,3
34239,3261,7,53245943,2197.00,0
34240,3262,4,79490107,8340.00,3
34241,3264,6,52467608,1886.00,3
34243,3266,10,53358691,119.00,3
34244,3266,3,81213712,1528.00,3
34245,3267,8,85891317,6403.00,3
34246,3268,7,86191415,1395.00,3
34247,3268,11,36828112,634.00,0
34248,3268,3,1312548,251.00,2
34249,3269,3,47857588,1951.30,1
34250,3270,9,24160874,7806.00,3
34251,3271,1,83911329,2527.00,3
34252,3272,1,31408977,466.00,3
34253,3272,8,1989675,1531.00,0
34254,3272,11,47639417,1126.00,2
34255,3272,2,16072351,342.00,0
34256,3273,3,14236212,7876.00,4
34257,3274,4,82867139,5775.00,3
34258,3275,3,91385793,120.00,3
34259,3275,1,69099885,3056.00,0
34260,3276,4,54098749,1722.00,3
34261,3276,1,4509616,929.00,0
34262,3276,11,88365083,1017.00,2
34263,3279,6,28563004,11462.00,3
34264,3280,11,41357261,1726.00,3
34265,3280,8,41446197,2671.00,0
34266,3281,1,23259127,3594.00,3
34267,3283,5,5958080,8720.00,3
34268,3284,6,95121895,4872.00,3
34269,3285,10,32551253,2100.00,3
34270,3286,5,7226884,11785.00,3
34271,3287,0,77842962,6968.00,3
34272,3288,2,29007971,2471.00,3
34273,3289,9,95194470,3419.00,3
34274,3289,3,75018042,3841.00,0
34275,3291,12,36294978,2505.00,3
34276,3292,8,24686056,3170.00,3
34277,3293,0,78677373,7668.70,4
34278,3293,6,12542009,3231.00,3
34279,3293,2,86246293,567.00,0
34280,3293,11,16846144,58.00,2
34281,3293,1,46667754,221.00,0
34282,3294,8,51399004,6369.00,3
34287,3296,1,53869980,5091.00,3
34288,3296,3,2751821,9248.00,0
34289,3299,8,50097662,4676.00,4
34290,3300,10,49339282,7786.50,4
34291,3300,10,88663518,6632.00,3
34292,3301,0,16176736,4956.00,3
34293,3302,12,76450466,1376.00,3
34294,3302,10,73494863,572.00,0
34295,3302,3,28717500,57.00,2
34296,3304,7,36187023,4660.00,3
34297,3305,2,18376934,22.00,3
34298,3305,12,41987031,2858.00,3
34299,3306,5,23961645,5454.00,3
34300,3306,2,82538950,59.00,0
34301,3309,7,15451962,2430.00,3
34302,3309,2,46898156,2991.00,0
34303,3309,4,73238503,731.00,2
34304,3310,11,15485203,3277.00,3
34305,3311,8,95109635,4671.90,1
34306,3311,4,92903273,4035.00,3
34307,3311,8,81377613,666.00,0
34308,3311,7,18833959,3455.00,2
34309,3312,6,34514337,813.00,3
34310,3312,6,91536551,789.00,0
34311,3312,0,79964786,330.00,2
34312,3312,6,21088898,32.00,0
34317,3316,4,74230772,9655.00,3
34318,3317,5,89721625,2166.00,3
34319,3318,2,97567843,667.00,3
34320,3318,2,6951642,771.00,0
34321,3318,3,73162799,511.00,2
34322,3319,0,20696419,66.00,3
34323,3319,10,77133154,2154.00,0
34324,3320,0,62426316,2075.00,3
34325,3322,7,67021620,3421.00,3
34326,3323,10,78556829,3498.00,3
34327,3324,9,36944615,2471.00,3
34328,3324,7,46396940,2146.00,0
34329,3327,0,65687149,1923.00,3
34330,3327,2,12969375,4270.00,0
34331,3328,0,72908800,3300.00,3
34332,3329,3,58081787,9249.00,3
34333,3329,12,25896650,1604.00,4
34334,3330,4,47722655,3651.70,1
34335,3330,0,93315863,5713.00,3
34336,3331,2,11893606,3832.00,3
34337,3331,12,15388948,1436.00,0
34338,3335,4,89511143,2170.00,3
34339,3336,4,52481698,2974.00,3
34340,3337,5,54129630,5743.00,3
34341,3338,8,71534847,7531.00,3
34342,3339,12,87395226,3354.00,3
34346,3342,2,71651464,8335.00,3
34347,3343,6,51401966,2212.00,3
34348,3343,8,27868533,7661.00,0
34349,3344,5,21086722,8537.00,3
34351,3346,4,52659970,2276.00,3
34352,3346,11,56243741,4930.00,0
34353,3347,9,24763751,2624.00,3
34354,3348,3,18148541,5787.00,3
34355,3349,6,26473224,7601.00,3
34356,3350,8,79860478,3661.00,3
34357,3351,11,48346024,2700.00,3
34358,3352,4,76645076,2360.00,3
34359,3352,12,16720837,578.00,0
34360,3353,0,20473671,6086.20,4
34361,3353,11,11269444,10616.00,3
34362,3353,1,19594610,58.00,0
34363,3353,10,21930182,414.00,2
34364,3354,4,6930423,489.00,3
34365,3354,11,12488460,2704.00,0
34366,3354,5,6017333,1540.00,2
34367,3354,3,34654396,415.00,4
34368,3355,7,52532029,2575.00,3
34372,3357,10,28360057,1841.00,3
34373,3358,6,14699524,1740.00,3
34374,3358,8,15025878,446.00,0
34375,3359,6,58614808,2038.00,3
34376,3360,7,85336076,9194.00,3
34377,3361,2,34121233,6154.00,3
34378,3362,10,25993234,7294.00,3
34379,3363,7,95549660,2463.00,3
34380,3364,2,15549332,3651.70,1
34381,3364,9,86091345,5491.00,3
34382,3364,6,21862072,699.00,0
34383,3365,12,10983294,2298.00,3
34384,3365,11,74494957,677.00,3
34385,3366,10,81127321,3964.00,3
34386,3366,3,24337905,1608.00,0
34387,3367,5,62753373,904.00,3
34388,3367,1,63311707,2119.00,0
34389,3368,10,71638446,4389.00,3
34390,3368,1,59722214,3343.00,0
34391,3368,10,2184236,176.00,2
34392,3369,8,57075303,26.00,3
34393,3369,1,76031207,3007.00,0
34394,3370,5,51196622,2385.50,1
34395,3371,9,31096357,11549.00,3
34396,3372,7,54498982,9838.00,3
34397,3373,12,67776107,5776.00,3
34398,3373,2,60809451,3435.00,0
34401,3376,6,78656208,6794.00,3
34402,3377,8,72621738,3240.00,3
34403,3378,5,76775717,6387.00,3
34404,3380,0,38360536,4376.00,3
34405,3381,11,40119654,9971.00,3
34406,3382,3,87277590,3975.80,4
34407,3384,3,22978300,2935.00,3
34408,3385,10,84957164,3454.00,3
34411,3389,4,52682036,4882.00,3
34412,3390,11,72620779,3385.50,4
34413,3390,4,88170289,850.00,3
34414,3390,4,12870973,2004.00,0
34415,3390,5,2908385,105.00,2
34416,3390,5,97396742,560.00,0
34417,3391,10,31342697,813.00,3
34418,3391,11,58574038,6082.00,0
34419,3391,2,97930192,620.00,1
34420,3392,3,6041044,6139.00,3
34421,3393,5,5670416,7993.00,3
34422,3394,3,46189069,191.00,3
34423,3394,11,18512994,1698.00,3
34424,3395,7,31348461,3712.00,3
34425,3397,10,22606748,9400.00,3
34426,3398,1,52684825,1990.00,3
34427,3399,9,23485142,4748.00,3
34428,3399,7,54617005,784.00,0
34429,3399,11,61551862,261.00,2
34430,3399,7,58814012,1753.00,0
34433,3401,7,90434562,4247.00,3
34434,3402,1,36531198,1197.00,1
34435,3402,1,91337632,3656.00,3
34436,3402,11,85702967,4324.00,0
34437,3403,8,57706224,1995.00,4
34438,3405,5,12718767,7543.00,3
34439,3406,2,9910709,2820.00,3
34440,3409,8,37438416,3167.00,3
34441,3410,11,46270674,3505.00,3
34442,3410,9,77840584,169.00,2
34443,3410,0,6115699,120.00,0
34444,3411,9,92270415,6443.00,3
34445,3412,7,26138603,670.00,3
34446,3412,1,72363370,1033.00,3
34447,3413,9,21769154,4359.00,3
34448,3413,4,9298742,242.00,0
34449,3413,11,78589880,247.00,2
34450,3413,5,48610538,139.00,0
34456,3415,8,59051889,4178.00,3
34459,3418,9,23146361,4318.00,4
34460,3419,8,75110560,4910.00,3
34461,3419,8,88912635,532.00,0
34462,3419,7,5571186,2456.00,2
34466,3421,0,66145115,8640.00,3
34467,3422,1,16984451,9212.00,3
34468,3423,10,56754469,1110.00,3
34469,3423,3,76289182,2685.00,0
34470,3424,9,26565379,1379.00,1
34471,3424,7,73358708,4979.00,3
34472,3424,0,4327679,2264.00,0
34473,3424,6,83404469,1463.00,2
34474,3425,1,15378684,2646.00,3
34475,3426,6,59809923,13088.00,3
34476,3426,1,44458460,488.00,0
34477,3427,12,62610715,9843.00,3
34478,3429,10,41107934,538.00,3
34479,3429,6,25704860,1326.00,3
34480,3430,3,59314578,2426.00,3
34481,3431,8,92135792,8649.00,3
34482,3432,8,78206079,2734.00,3
34483,3433,4,6368720,2303.00,3
34484,3434,9,31012535,983.00,3
34485,3434,12,23543101,988.00,0
34486,3435,11,24808752,3090.00,3
34487,3436,3,61714267,2243.00,3
34488,3437,7,91245090,478.00,3
34489,3437,11,29037130,6761.00,0
34490,3438,5,6888103,2857.00,3
34491,3439,2,41336739,7541.00,3
34492,3440,3,44665473,7623.00,3
34493,3440,10,62948483,2066.00,0
34494,3440,6,47094911,20.00,2
34495,3440,0,76361179,5.00,0
34497,3442,3,78622638,2230.00,3
34498,3443,5,53761804,2755.00,3
34499,3446,10,46330589,12659.00,3
34502,3448,0,16375589,2860.70,4
34503,3451,10,61476659,7097.00,3
34504,3452,1,27763378,3129.00,3
34505,3453,2,53012669,7062.00,3
34506,3454,1,20250928,3208.00,3
34507,3455,2,29934013,5622.50,4
34508,3456,12,52054703,1500.00,3
34509,3457,12,68303775,2796.00,3
34510,3458,8,59860581,1153.00,3
34511,3458,5,39817977,1525.00,3
34512,3460,4,5287313,2931.00,4
34513,3462,3,61501145,1491.00,3
34514,3462,5,83431678,4743.00,0
34515,3463,8,23059034,646.00,3
34516,3463,0,65683340,5186.00,0
34517,3463,3,85014348,2552.00,2
34518,3464,9,96288322,2802.00,3
34519,3464,4,61951309,1852.00,0
34520,3465,2,47699880,4543.00,3
34521,3466,5,45041459,2499.00,3
34522,3466,6,77973669,105.00,0
34523,3466,5,32844662,742.00,2
34524,3467,12,23836910,2274.00,1
34525,3467,4,66278958,2899.00,3
34526,3467,4,69940155,618.00,0
34527,3467,6,3529680,40.00,2
34528,3467,9,92155229,5.00,0
34529,3468,8,38282466,3907.00,3
34530,3468,8,18880945,149.00,0
34531,3468,0,32682919,1629.00,1
34532,3469,6,92487829,2554.00,3
34533,3470,2,60161107,2492.00,3
34534,3471,11,495654,5446.00,3
34535,3471,12,42072856,846.00,0
34536,3472,11,49463623,9623.00,3
34537,3472,7,78649419,138.00,0
34538,3472,12,91869926,227.00,2
34542,3474,8,94945477,915.00,3
34543,3474,12,72860312,240.00,0
34544,3474,9,32642370,1047.00,2
34547,3476,1,45791339,860.00,3
34548,3476,12,55472403,5447.00,0
34549,3477,12,4360360,2132.00,3
34550,3478,8,47389072,4906.00,3
34551,3479,8,1348793,7650.00,3
34552,3479,10,59266370,1506.00,0
34558,3482,7,48705834,3026.00,3
34559,3483,9,56916624,2173.00,3
34560,3484,4,28239637,6634.00,3
34561,3485,7,78194117,399.00,3
34562,3485,3,6110102,5428.00,0
34563,3486,2,56069827,2084.00,3
34564,3487,4,68540710,324.00,3
34565,3487,8,94053124,7951.00,0
34568,3489,12,33276313,3373.00,3
34569,3489,9,2520353,1837.00,4
34570,3491,12,90553646,1542.00,3
34571,3491,8,61091714,776.00,0
34572,3491,0,50632536,4953.00,2
34573,3492,9,20670485,4485.00,3
34574,3492,0,556761,4962.00,0
34575,3493,11,38925045,2277.00,3
34576,3494,5,69196706,3599.00,3
34577,3495,10,9359574,5079.00,3
34578,3497,8,2248609,1611.00,3
34579,3497,5,58310377,5650.00,0
34580,3497,5,42836803,118.00,2
34581,3498,4,27484888,884.00,3
34582,3498,3,43527126,2347.00,0
34585,3501,10,83109223,7590.00,3
34586,3501,7,60597056,2225.00,0
34587,3501,2,31481027,7304.00,4
34588,3502,3,40998464,5258.00,3
34589,3504,8,46586519,3360.00,3
34590,3505,5,66976618,3823.00,3
34591,3506,6,58155363,3562.00,3
34592,3506,3,59540486,4084.00,0
34593,3507,11,42998218,557.00,3
34594,3507,8,75874447,2700.00,0
34595,3509,4,59559762,3027.00,3
34596,3511,11,58378344,2313.00,3
34597,3512,8,92828630,2063.00,4
34598,3513,5,91703849,4507.00,3
34599,3513,12,20442784,2185.00,0
34600,3514,8,48036253,2266.00,3
34601,3515,11,37745529,2563.00,3
34602,3518,2,53048187,3438.00,3
34603,3522,4,26984930,2423.00,3
34604,3524,11,74303066,3060.00,3
34605,3525,10,81389748,3084.00,3
34606,3526,0,66721755,4559.00,3
34607,3527,12,67898595,3414.00,3
34608,3528,11,97499405,7655.00,3
34609,3530,5,75893652,1977.00,3
34610,3531,7,70772456,2868.00,3
34611,3533,2,91321044,2127.00,3
34612,3534,10,3138167,2189.00,3
34613,3534,3,64108812,4075.00,0
34614,3535,1,947845,2131.00,3
34615,3536,0,57065409,2589.00,3
34616,3537,5,60367298,646.00,3
34617,3537,5,1519895,3772.00,0
34618,3537,11,75993489,50.00,2
34619,3537,9,5785829,27.00,0
34620,3540,10,51321852,2565.00,3
34621,3541,7,69823670,1691.00,3
34622,3542,9,15109885,2267.00,3
34623,3543,11,77653699,2094.00,3
34624,3544,0,94637792,10975.00,3
34625,3545,7,99964111,7358.00,3
34626,3546,9,93214726,1658.00,3
34627,3546,9,36442333,4795.00,0
34628,3547,0,35709709,2684.00,3
34629,3548,5,35372984,3586.00,3
34630,3549,0,58160090,3265.00,3
34631,3550,1,42492997,5262.00,3
34632,3550,0,16933977,936.00,0
34633,3550,8,33730071,2564.00,2
34634,3551,8,9448177,1769.00,3
34635,3551,2,54634529,133.00,0
34636,3551,3,22486317,290.00,2
34637,3552,3,97242187,6694.00,3
34638,3552,7,15827417,352.00,0
34639,3552,8,57125264,602.00,2
34640,3555,6,13329792,2054.80,1
34641,3555,0,19062775,12578.00,3
34642,3556,0,15446061,2913.80,4
34643,3556,7,63096010,4240.00,3
34644,3556,0,8922565,984.00,0
34645,3557,8,45131135,2262.00,3
34646,3558,12,68742489,1580.00,3
34647,3558,5,9583253,152.00,0
34648,3558,3,98339360,3231.00,2
34649,3559,9,75172489,4418.00,3
34650,3560,10,69438946,3350.00,3
34651,3561,0,87848221,1789.00,3
34652,3562,6,34374082,7290.50,4
34653,3565,8,59281444,492.00,3
34654,3565,8,37784505,1494.00,0
34655,3565,0,17042690,410.00,2
34656,3566,8,38624727,294.00,3
34657,3566,6,22689193,3276.00,0
34658,3566,5,72305500,479.00,1
34659,3567,2,92374240,4374.30,1
34660,3567,8,29068303,1156.00,3
34661,3567,3,86320829,6943.00,0
34662,3568,2,83231448,2626.00,3
34663,3570,2,1657617,3836.00,3
34664,3571,9,3029764,3224.00,3
34665,3571,0,82703417,222.00,0
34666,3572,3,82395380,2964.00,3
34667,3574,11,11223960,2328.00,3
34668,3575,4,97652846,5070.00,3
34669,3576,2,38732874,1213.00,3
34670,3576,4,62933295,455.00,3
34671,3577,4,28108173,7964.00,3
34672,3578,5,34134709,4051.00,3
34673,3579,4,50074374,3460.00,3
34674,3580,2,31000817,3430.00,3
34675,3580,0,9052366,335.00,0
34676,3581,2,78509592,3663.00,3
34677,3581,4,1107889,2846.00,0
34678,3582,6,35781991,1961.00,3
34679,3583,9,18402582,3084.00,3
34680,3584,9,47541791,3382.70,1
34681,3584,2,46564525,12078.00,3
34682,3584,7,3099793,98.00,0
34683,3585,1,78560203,2862.00,3
34684,3587,5,50633436,1108.00,3
34685,3587,8,68455278,1059.00,0
34686,3588,7,51301729,1563.00,3
34687,3589,5,9368139,7843.00,3
34688,3590,9,36574792,8939.00,3
34689,3591,4,9111011,4261.00,3
34690,3592,5,88522523,3360.00,3
34691,3593,10,49978005,4524.00,3
34692,3593,9,40100878,986.00,0
34693,3594,6,15711051,3483.00,3
34694,3595,1,30129873,7868.00,3
34695,3597,2,18808675,3382.70,1
34696,3597,2,46205991,3134.00,3
34697,3598,6,9772658,6435.00,3
34698,3599,3,53911006,3257.00,3
34699,3600,7,30949759,1537.00,3
34700,3601,2,22016549,1794.00,3
34701,3603,10,31472325,7883.00,3
34702,3604,9,88427799,3893.00,3
34703,3605,0,77193778,4410.00,3
34704,3605,6,2428693,269.00,0
34705,3605,7,40185999,803.00,2
34710,3608,8,97533720,4486.00,4
34711,3608,0,49062126,3124.00,3
34712,3609,3,7829064,2128.00,3
34713,3609,11,36661124,4238.00,0
34714,3610,4,97961097,1502.00,3
